sep=,
" 
# Start time: 21.01.2020 17:29:31
# Duration: 00:00:14.1176943
"
Time Offset [ms],Speed M1,Voltage M1,Current M1
4.1,0,0.038,0
9.2,0,0.038,0
14.1,0,0.038,0
19.2,0,0.046,0
24.1,0,0.046,0
29.1,0,0.038,0
34.1,0,0.046,0
39.1,0,0.028,0
44.1,0,0.028,0
49.1,0,0.046,0
54.1,0,0.038,0
59.0,0,0.038,0
64.1,0,0.018,0
69.1,0,0.028,0
74.1,0,0.028,0
79.0,0,0.038,0
84.0,0,0.028,0
89.0,0,0.038,0
94.1,0,0.038,0
99.1,0,0.038,0
104.0,0,0.038,0
109.0,0,0.038,0
114.0,0,0.028,0
119.0,0,0.038,0
124.0,0,0.038,0
129.0,0,0.038,0
134.0,0,0.038,0
139.0,0,0.018,0
144.0,0,0.028,0
149.0,0,0.028,0
154.1,0,0.038,0
159.1,0,0.018,0
164.0,0,0.046,0
169.1,0,0.038,0
174.0,0,0.038,0
179.2,0,0.038,0
184.1,0,0.028,0
191.3,0.004,-0.028,0
194.0,0.004,-0.028,-0.09
199.2,0.004,0.2,0.47
204.2,0.003,0.21,0.85
209.1,0.003,0.218,0.85
214.1,0.003,0.228,0.94
219.2,0.003,0.2,0.75
223.9,0.003,0.2,1.23
229.1,0.003,0.2,1.13
234.1,0.004,0.228,1.04
239.2,0.004,0.218,0.94
244.1,0.004,0.228,1.42
249.1,0.004,0.228,1.13
254.0,0.004,0.238,1.61
259.1,0.004,0.228,0.94
264.4,0.005,0.248,1.13
269.2,0.005,0.266,0.94
274.0,0.005,-0.028,-0.37
279.1,0.005,0.19,0.85
284.0,0.005,0.266,1.51
289.1,0.005,0.296,1.51
294.1,0.005,0.314,1.42
299.1,0.005,0.286,2.18
304.1,0.005,0.334,1.8
309.1,0.005,0.352,1.13
313.9,0.006,0.392,1.89
319.2,0.006,0.43,1.23
324.0,0.006,0.448,1.8
329.2,0.007,0.468,1.8
334.0,0.008,0.296,0.85
339.1,0.008,0.42,1.13
344.1,0.009,0.276,0.94
349.1,0.009,0.458,1.61
354.0,0.01,0.324,1.32
359.1,0.01,0.276,0.85
364.0,0.011,0.516,2.08
369.1,0.011,0.362,1.32
373.9,0.011,0.582,2.27
379.1,0.011,0.526,1.99
384.0,0.011,0.448,1.23
389.0,0.012,0.438,1.13
394.1,0.012,0.458,1.23
399.0,0.013,0.468,1.04
403.9,0.013,0.496,1.32
409.0,0.014,0.4,0.75
414.0,0.014,0.286,0.28
419.1,0.014,0.438,0.85
424.0,0.015,0.554,1.7
429.0,0.015,0.832,2.94
433.9,0.015,0.726,2.55
439.1,0.015,0.706,2.37
443.9,0.016,0.754,2.56
449.0,0.017,0.564,1.04
454.0,0.017,0.554,0.37
459.0,0.018,0.736,1.51
463.8,0.019,0.658,1.42
469.1,0.019,0.784,1.23
474.0,0.02,0.956,2.27
479.1,0.021,0.764,1.61
484.0,0.022,0.774,1.7
489.0,0.023,0.754,1.51
493.9,0.023,0.812,1.7
499.1,0.024,0.84,1.7
504.0,0.025,0.678,0.66
509.0,0.025,1.06,1.42
513.9,0.026,0.784,1.23
519.1,0.027,0.918,1.61
523.8,0.027,0.784,1.51
529.0,0.028,0.736,0.66
533.9,0.029,0.754,0.66
539.1,0.029,0.764,0.85
543.9,0.029,1.022,1.99
549.0,0.029,0.832,1.23
553.8,0.03,1.07,2.37
559.0,0.03,0.918,1.61
563.9,0.031,0.746,0.09
569.0,0.031,0.87,0.28
573.9,0.032,0.946,0.56
579.0,0.032,0.974,1.04
583.9,0.033,1.032,1.42
589.0,0.033,1.232,1.7
593.9,0.034,1.434,3.13
599.0,0.034,1.098,0.75
604.2,0.035,1.242,1.13
609.0,0.037,1.128,0.28
613.8,0.038,0.946,-0.18
619.0,0.039,0.878,-1.04
623.9,0.04,0.86,-0.75
629.0,0.041,0.87,-0.94
633.9,0.041,1.06,-0.18
639.0,0.041,1.138,0.18
643.9,0.041,1.012,-0.47
648.9,0.042,0.994,-0.85
653.9,0.042,1.022,-1.13
659.0,0.042,1.032,-1.04
663.9,0.043,1.09,-1.13
669.0,0.043,1.118,-1.04
673.8,0.043,0.994,-1.8
678.9,0.044,0.936,-3.41
683.9,0.044,0.908,-2.84
689.0,0.045,0.918,-3.51
693.9,0.045,0.956,-3.5
698.9,0.046,0.716,-5.31
703.8,0.046,0.64,-5.4
708.9,0.047,0.602,-6.73
713.9,0.047,0.602,-6.26
719.0,0.047,0.362,-7.58
723.9,0.047,0.784,-5.12
728.9,0.046,0.65,-5.5
733.9,0.046,0.612,-5.78
739.0,0.045,0.84,-4.55
743.8,0.045,0.764,-5.88
748.9,0.045,0.688,-6.07
753.8,0.045,0.716,-7.02
758.9,0.045,0.478,-7.4
763.7,0.045,0.65,-7.3
768.9,0.045,0.706,-5.68
773.9,0.045,0.764,-5.97
778.9,0.045,0.784,-5.69
783.8,0.045,0.612,-7.3
788.9,0.046,0.754,-6.83
794.1,0.046,0.63,-7.3
798.9,0.046,0.592,-8.16
803.8,0.047,0.62,-7.77
808.9,0.047,0.602,-7.49
813.9,0.047,0.888,-5.87
818.9,0.047,0.774,-5.97
823.7,0.047,0.974,-5.21
828.9,0.048,1.07,-4.74
833.8,0.048,1.166,-4.17
838.9,0.049,1.004,-5.78
843.8,0.049,0.974,-5.97
848.9,0.05,0.984,-5.78
853.7,0.051,0.832,-6.45
859.0,0.052,0.888,-6.35
863.8,0.053,1.098,-5.21
868.9,0.054,0.966,-6.07
873.8,0.054,1.166,-4.55
878.9,0.055,1.252,-3.79
883.8,0.055,1.358,-3.79
888.8,0.056,1.156,-4.55
893.7,0.057,1.424,-4.36
898.8,0.057,1.012,-5.78
903.9,0.058,1.204,-5.59
908.8,0.059,1.29,-5.12
913.7,0.06,1.348,-3.79
918.9,0.061,1.224,-5.4
923.8,0.062,1.166,-5.88
928.8,0.062,1.156,-6.64
933.7,0.063,1.452,-4.64
938.9,0.064,1.31,-5.21
943.8,0.064,1.318,-5.21
948.8,0.065,1.568,-4.55
953.8,0.066,1.5,-4.17
958.8,0.067,1.5,-4.83
964.1,0.068,1.558,-4.74
968.8,0.069,1.596,-4.93
973.6,0.07,1.462,-5.02
978.8,0.071,1.434,-6.26
983.7,0.072,1.482,-5.97
988.8,0.073,1.51,-6.07
993.7,0.074,1.578,-5.02
998.8,0.075,1.854,-4.07
1003.6,0.075,1.558,-5.31
1008.8,0.076,1.396,-7.3
1013.7,0.077,1.434,-6.83
1018.8,0.078,1.462,-6.92
1023.7,0.079,1.806,-5.31
1028.9,0.079,1.922,-4.45
1033.8,0.08,2.018,-3.89
1038.8,0.081,1.864,-5.5
1043.7,0.082,1.854,-6.07
1048.8,0.083,1.624,-7.68
1053.8,0.084,1.844,-6.83
1058.8,0.086,1.72,-6.82
1063.6,0.087,1.72,-6.16
1068.8,0.088,1.884,-6.07
1073.7,0.089,2.112,-4.26
1078.7,0.089,1.978,-5.5
1083.7,0.09,2.208,-4.36
1088.7,0.091,2.104,-5.5
1093.7,0.092,2.142,-5.12
1098.7,0.093,1.884,-7.3
1103.7,0.095,2.142,-5.69
1108.7,0.096,1.998,-5.68
1113.7,0.097,2.008,-5.78
1118.8,0.098,2.046,-6.07
1123.6,0.099,2.352,-4.45
1128.7,0.1,2.486,-3.6
1134.0,0.101,2.658,-3.32
1138.8,0.102,2.466,-4.64
1143.7,0.103,2.266,-5.97
1148.7,0.105,2.198,-7.4
1153.6,0.107,2.238,-6.63
1158.7,0.108,2.428,-6.16
1163.8,0.109,2.638,-3.98
1168.8,0.111,2.552,-5.5
1173.6,0.112,2.552,-5.4
1178.8,0.113,2.592,-5.59
1183.7,0.115,2.458,-6.26
1188.8,0.116,2.648,-5.88
1193.6,0.117,2.582,-5.49
1198.8,0.119,2.544,-6.54
1203.6,0.12,2.372,-7.2
1208.7,0.122,2.552,-7.68
1213.5,0.122,2.458,-7.58
1218.9,0.123,2.4,-8.53
1223.6,0.124,2.448,-8.15
1228.8,0.125,2.476,-8.63
1233.6,0.125,2.772,-6.54
1238.7,0.126,2.678,-7.11
1243.6,0.126,2.926,-5.88
1248.7,0.127,2.81,-7.68
1253.7,0.128,2.638,-9.48
1258.7,0.13,2.572,-10.53
1263.6,0.131,2.63,-9.77
1268.8,0.133,2.372,-11.28
1273.5,0.134,2.6,-10.14
1278.7,0.135,2.706,-9.67
1283.6,0.136,2.782,-9.29
1288.7,0.136,2.82,-9.39
1293.6,0.137,2.936,-8.72
1298.7,0.138,2.724,-11.19
1303.5,0.14,2.974,-9.77
1308.6,0.141,2.916,-8.82
1313.6,0.143,2.868,-11.01
1318.8,0.145,2.85,-11.67
1324.0,0.146,2.678,-11.76
1328.7,0.148,2.858,-11.48
1333.7,0.149,3.012,-9.77
1338.7,0.15,2.85,-10.72
1343.6,0.15,3.05,-9.58
1348.6,0.151,2.954,-10.43
1353.6,0.152,3.204,-9.39
1358.7,0.153,3.338,-7.87
1363.4,0.154,3.212,-8.35
1368.8,0.155,3.174,-9.29
1373.6,0.156,3.242,-8.73
1378.7,0.158,3.03,-10.81
1383.6,0.159,3.242,-9.48
1388.6,0.16,3.108,-9.67
1394.0,0.16,3.356,-8.25
1398.6,0.161,3.5,-7.59
1403.6,0.162,3.376,-8.35
1408.7,0.163,3.604,-8.25
1413.6,0.164,3.338,-8.82
1418.7,0.165,3.404,-10.25
1423.5,0.167,3.518,-8.25
1428.7,0.168,3.414,-9.39
1433.5,0.169,3.366,-9.67
1438.6,0.17,3.614,-9.39
1443.5,0.171,3.328,-10.24
1448.6,0.172,3.652,-8.91
1453.4,0.173,3.644,-7.97
1458.6,0.173,3.634,-9.2
1463.5,0.174,3.71,-8.63
1468.7,0.176,3.768,-8.44
1473.5,0.177,3.644,-9.67
1478.6,0.178,3.824,-8.72
1483.6,0.18,3.738,-9.49
1488.6,0.181,3.72,-9.67
1493.6,0.182,3.778,-9.2
1498.6,0.183,3.806,-8.44
1503.5,0.184,3.902,-7.87
1508.6,0.185,3.95,-8.25
1513.5,0.185,4.026,-7.4
1518.7,0.186,3.892,-8.25
1523.5,0.187,3.854,-8.92
1528.6,0.189,4.102,-7.49
1533.5,0.189,4.006,-7.49
1538.6,0.191,4.264,-6.36
1543.5,0.191,4.16,-7.11
1548.6,0.193,4.14,-7.49
1553.6,0.194,4.484,-6.35
1558.6,0.195,4.122,-8.63
1563.5,0.197,4.284,-8.06
1568.7,0.199,4.16,-9.2
1573.4,0.2,4.16,-8.82
1578.7,0.201,4.178,-8.73
1583.5,0.202,4.256,-8.25
1588.5,0.203,4.304,-8.63
1593.5,0.203,4.36,-7.59
1598.6,0.204,4.436,-8.06
1603.4,0.204,4.514,-7.3
1608.5,0.206,4.39,-8.44
1613.4,0.207,4.322,-9.48
1618.7,0.208,4.322,-10.24
1623.4,0.21,4.38,-8.91
1628.5,0.211,4.39,-8.83
1633.5,0.211,4.734,-7.21
1638.5,0.212,4.618,-7.97
1643.5,0.213,4.638,-7.21
1648.6,0.214,4.686,-7.31
1653.5,0.215,4.524,-9.11
1658.5,0.217,4.484,-10.24
1663.4,0.218,4.532,-9.1
1668.6,0.219,4.714,-8.25
1673.4,0.219,4.916,-6.26
1678.5,0.22,5.03,-5.78
1683.8,0.221,5.126,-6.35
1688.5,0.222,4.982,-6.83
1693.4,0.224,5.002,-7.11
1698.5,0.227,4.772,-9.39
1703.4,0.228,4.762,-10.15
1708.5,0.23,4.762,-9.77
1713.4,0.231,4.8,-8.72
1718.6,0.231,4.81,-9.1
1723.3,0.231,5.116,-6.92
1728.5,0.231,5.106,-6.64
1733.4,0.232,5.068,-7.3
1738.5,0.233,5.068,-8.35
1743.3,0.234,5.154,-8.15
1748.5,0.236,5.212,-8.25
1753.3,0.237,5.05,-9.38
1758.5,0.239,4.972,-10.05
1763.4,0.24,5.068,-9.67
1768.7,0.241,5.078,-8.82
1773.4,0.242,5.136,-8.34
1778.5,0.242,4.886,-9.96
1783.5,0.242,5.136,-9.39
1788.5,0.242,5.45,-7.02
1793.3,0.242,5.432,-6.54
1798.5,0.243,5.154,-9.01
1803.3,0.244,5.364,-8.35
1808.5,0.245,5.222,-9.77
1813.3,0.247,5.212,-9.48
1818.6,0.248,5.222,-9.77
1823.3,0.249,5.278,-9.67
1828.4,0.249,5.336,-9.77
1833.3,0.25,5.174,-10.63
1838.4,0.251,5.316,-10.15
1843.3,0.251,5.222,-10.72
1848.5,0.252,5.164,-11.38
1853.6,0.252,5.46,-9.58
1858.5,0.253,5.566,-8.64
1863.3,0.253,5.432,-9.68
1868.5,0.254,5.154,-11.86
1873.3,0.255,5.316,-11.48
1878.5,0.256,5.412,-10.34
1883.4,0.257,5.48,-10.05
1888.7,0.258,5.518,-9.68
1893.4,0.258,5.576,-8.82
1898.4,0.259,5.394,-10.91
1903.2,0.26,5.394,-11.01
1908.4,0.261,5.566,-10.43
1913.3,0.261,5.728,-8.44
1918.5,0.262,5.814,-8.06
1923.4,0.263,5.89,-7.4
1928.4,0.264,5.738,-8.91
1933.4,0.266,5.738,-9.78
1938.4,0.267,5.756,-10.15
1943.3,0.269,5.566,-11.1
1948.4,0.27,5.728,-10.43
1953.4,0.271,5.584,-10.72
1958.5,0.271,5.804,-9.87
1963.2,0.272,5.718,-9.3
1968.5,0.272,5.804,-9.96
1973.3,0.273,6.024,-8.63
1978.4,0.273,6.11,-7.97
1983.3,0.274,5.996,-8.82
1988.4,0.276,5.68,-11.57
1993.3,0.277,5.834,-11.01
1998.4,0.278,5.9,-9.58
2003.3,0.279,5.976,-8.54
2008.4,0.279,6.044,-8.91
2013.3,0.28,5.89,-9.49
2018.4,0.28,6.072,-9.78
2023.2,0.281,6.158,-8.06
2028.4,0.281,6.244,-7.96
2033.3,0.282,6.292,-7.87
2038.4,0.283,6.12,-9.1
2043.4,0.284,6.322,-8.25
2048.4,0.286,5.968,-10.81
2053.2,0.287,6.11,-10.73
2058.4,0.288,6.016,-11
2063.6,0.289,5.958,-11.29
2068.4,0.29,6.15,-10.82
2073.3,0.29,6.292,-8.64
2078.4,0.29,6.35,-8.34
2083.3,0.29,6.436,-8.06
2088.3,0.291,6.236,-10.53
2093.2,0.292,6.436,-9.39
2098.4,0.293,6.082,-11.57
2103.2,0.295,6.206,-11.48
2108.3,0.296,6.274,-9.48
2113.1,0.296,6.13,-10.25
2118.4,0.297,6.426,-10.06
2123.2,0.296,6.694,-6.92
2128.3,0.297,6.34,-8.91
2133.3,0.297,6.456,-9.01
2138.2,0.298,6.532,-8.44
2143.2,0.299,6.618,-8.06
2148.4,0.3,6.456,-9.77
2153.3,0.301,6.618,-9.2
2158.3,0.302,6.282,-11.85
2163.3,0.303,6.426,-11.19
2168.5,0.304,6.484,-10.82
2173.2,0.305,6.542,-9.67
2178.3,0.305,6.58,-9.49
2183.2,0.306,6.656,-9.48
2188.3,0.306,6.694,-9.96
2193.2,0.307,6.502,-10.53
2198.3,0.308,6.408,-11.67
2203.1,0.309,6.676,-10.24
2208.3,0.309,6.8,-8.34
2213.2,0.31,6.866,-8.06
2218.4,0.311,6.924,-8.35
2223.1,0.312,6.78,-8.73
2228.3,0.313,6.704,-9.86
2233.3,0.314,6.732,-9.2
2238.3,0.315,6.732,-9.39
2243.2,0.315,7.01,-7.58
